CODIGOBARRAS;NITPROVEEDOR;ESEXCLUSIVO;PRECIOUNITARIO;PRECIOUNIDADMEDIDA
1000000004172;10000273;1;46720;4272
1000000004173;10000274;0;46730;4273
1000000004174;10000275;0;46740;4274
1000000004175;10000276;0;46750;4275
1000000004176;10000277;1;46760;4276
1000000004177;10000278;0;46770;4277
1000000004178;10000279;0;46780;4278
1000000004179;10000280;1;46790;4279
1000000004180;10000281;1;46800;4280
1000000004181;10000282;0;46810;4281
1000000004182;10000283;1;46820;4282
1000000004183;10000284;0;46830;4283
1000000004184;10000285;0;46840;4284
1000000004185;10000286;0;46850;4285
1000000004186;10000287;1;46860;4286
1000000004187;10000288;0;46870;4287
1000000004188;10000289;0;46880;4288
1000000004189;10000290;1;46890;4289
1000000004190;10000291;1;46900;4290
1000000004191;10000292;0;46910;4291
1000000004192;10000293;1;46920;4292
1000000004193;10000294;0;46930;4293
1000000004194;10000295;0;46940;4294
1000000004195;10000296;0;46950;4295
1000000004196;10000297;1;46960;4296
1000000004197;10000298;0;46970;4297
1000000004198;10000299;0;46980;4298
1000000004199;10000300;1;46990;4299
1000000004200;10000001;1;47000;4300
1000000004201;10000002;0;47010;4301
1000000004202;10000003;1;47020;4302
1000000004203;10000004;0;47030;4303
1000000004204;10000005;0;47040;4304
1000000004205;10000006;0;47050;4305
1000000004206;10000007;1;47060;4306
1000000004207;10000008;0;47070;4307
1000000004208;10000009;0;47080;4308
1000000004209;10000010;1;47090;4309
1000000004210;10000011;1;47100;4310
1000000004211;10000012;0;47110;4311
1000000004212;10000013;1;47120;4312
1000000004213;10000014;0;47130;4313
1000000004214;10000015;0;47140;4314
1000000004215;10000016;0;47150;4315
1000000004216;10000017;1;47160;4316
1000000004217;10000018;0;47170;4317
1000000004218;10000019;0;47180;4318
1000000004219;10000020;1;47190;4319
1000000004220;10000021;1;47200;4320
1000000004221;10000022;0;47210;4321
1000000004222;10000023;1;47220;4322
1000000004223;10000024;0;47230;4323
1000000004224;10000025;0;47240;4324
1000000004225;10000026;0;47250;4325
1000000004226;10000027;1;47260;4326
1000000004227;10000028;0;47270;4327
1000000004228;10000029;0;47280;4328
1000000004229;10000030;1;47290;4329
1000000004230;10000031;1;47300;4330
1000000004231;10000032;0;47310;4331
1000000004232;10000033;1;47320;4332
1000000004233;10000034;0;47330;4333
1000000004234;10000035;0;47340;4334
1000000004235;10000036;0;47350;4335
1000000004236;10000037;1;47360;4336
1000000004237;10000038;0;47370;4337
1000000004238;10000039;0;47380;4338
1000000004239;10000040;1;47390;4339
1000000004240;10000041;1;47400;4340
1000000004241;10000042;0;47410;4341
1000000004242;10000043;1;47420;4342
1000000004243;10000044;0;47430;4343
1000000004244;10000045;0;47440;4344
1000000004245;10000046;0;47450;4345
1000000004246;10000047;1;47460;4346
1000000004247;10000048;0;47470;4347
1000000004248;10000049;0;47480;4348
1000000004249;10000050;1;47490;4349
1000000004250;10000051;1;47500;4350
1000000004251;10000052;0;47510;4351
1000000004252;10000053;1;47520;4352
1000000004253;10000054;0;47530;4353
1000000004254;10000055;0;47540;4354
1000000004255;10000056;0;47550;4355
1000000004256;10000057;1;47560;4356
1000000004257;10000058;0;47570;4357
1000000004258;10000059;0;47580;4358
1000000004259;10000060;1;47590;4359
1000000004260;10000061;1;47600;4360
1000000004261;10000062;0;47610;4361
1000000004262;10000063;1;47620;4362
1000000004263;10000064;0;47630;4363
1000000004264;10000065;0;47640;4364
1000000004265;10000066;0;47650;4365
1000000004266;10000067;1;47660;4366
1000000004267;10000068;0;47670;4367
1000000004268;10000069;0;47680;4368
1000000004269;10000070;1;47690;4369
1000000004270;10000071;1;47700;4370
1000000004271;10000072;0;47710;4371
1000000004272;10000073;1;47720;4372
1000000004273;10000074;0;47730;4373
1000000004274;10000075;0;47740;4374
1000000004275;10000076;0;47750;4375
1000000004276;10000077;1;47760;4376
1000000004277;10000078;0;47770;4377
1000000004278;10000079;0;47780;4378
1000000004279;10000080;1;47790;4379
1000000004280;10000081;1;47800;4380
1000000004281;10000082;0;47810;4381
1000000004282;10000083;1;47820;4382
1000000004283;10000084;0;47830;4383
1000000004284;10000085;0;47840;4384
1000000004285;10000086;0;47850;4385
1000000004286;10000087;1;47860;4386
1000000004287;10000088;0;47870;4387
1000000004288;10000089;0;47880;4388
1000000004289;10000090;1;47890;4389
1000000004290;10000091;1;47900;4390
1000000004291;10000092;0;47910;4391
1000000004292;10000093;1;47920;4392
1000000004293;10000094;0;47930;4393
1000000004294;10000095;0;47940;4394
1000000004295;10000096;0;47950;4395
1000000004296;10000097;1;47960;4396
1000000004297;10000098;0;47970;4397
1000000004298;10000099;0;47980;4398
1000000004299;10000100;1;47990;4399
1000000004300;10000101;1;48000;4400
1000000004301;10000102;0;48010;4401
1000000004302;10000103;1;48020;4402
1000000004303;10000104;0;48030;4403
1000000004304;10000105;0;48040;4404
1000000004305;10000106;0;48050;4405
1000000004306;10000107;1;48060;4406
1000000004307;10000108;0;48070;4407
1000000004308;10000109;0;48080;4408
1000000004309;10000110;1;48090;4409
1000000004310;10000111;1;48100;4410
1000000004311;10000112;0;48110;4411
1000000004312;10000113;1;48120;4412
1000000004313;10000114;0;48130;4413
1000000004314;10000115;0;48140;4414
1000000004315;10000116;0;48150;4415
1000000004316;10000117;1;48160;4416
1000000004317;10000118;0;48170;4417
1000000004318;10000119;0;48180;4418
1000000004319;10000120;1;48190;4419
1000000004320;10000121;1;48200;4420
1000000004321;10000122;0;48210;4421
1000000004322;10000123;1;48220;4422
1000000004323;10000124;0;48230;4423
1000000004324;10000125;0;48240;4424
1000000004325;10000126;0;48250;4425
1000000004326;10000127;1;48260;4426
1000000004327;10000128;0;48270;4427
1000000004328;10000129;0;48280;4428
1000000004329;10000130;1;48290;4429
1000000004330;10000131;1;48300;4430
1000000004331;10000132;0;48310;4431
1000000004332;10000133;1;48320;4432
1000000004333;10000134;0;48330;4433
1000000004334;10000135;0;48340;4434
1000000004335;10000136;0;48350;4435
1000000004336;10000137;1;48360;4436
1000000004337;10000138;0;48370;4437
1000000004338;10000139;0;48380;4438
1000000004339;10000140;1;48390;4439
1000000004340;10000141;1;48400;4440
1000000004341;10000142;0;48410;4441
1000000004342;10000143;1;48420;4442
1000000004343;10000144;0;48430;4443
1000000004344;10000145;0;48440;4444
1000000004345;10000146;0;48450;4445
1000000004346;10000147;1;48460;4446
1000000004347;10000148;0;48470;4447
1000000004348;10000149;0;48480;4448
1000000004349;10000150;1;48490;4449
1000000004350;10000151;1;48500;4450
1000000004351;10000152;0;48510;4451
1000000004352;10000153;1;48520;4452
1000000004353;10000154;0;48530;4453
1000000004354;10000155;0;48540;4454
1000000004355;10000156;0;48550;4455
1000000004356;10000157;1;48560;4456
1000000004357;10000158;0;48570;4457
1000000004358;10000159;0;48580;4458
1000000004359;10000160;1;48590;4459
1000000004360;10000161;1;48600;4460
1000000004361;10000162;0;48610;4461
1000000004362;10000163;1;48620;4462
1000000004363;10000164;0;48630;4463
1000000004364;10000165;0;48640;4464
1000000004365;10000166;0;48650;4465
1000000004366;10000167;1;48660;4466
1000000004367;10000168;0;48670;4467
1000000004368;10000169;0;48680;4468
1000000004369;10000170;1;48690;4469
1000000004370;10000171;1;48700;4470
1000000004371;10000172;0;48710;4471
1000000004372;10000173;1;48720;4472
1000000004373;10000174;0;48730;4473
1000000004374;10000175;0;48740;4474
1000000004375;10000176;0;48750;4475
1000000004376;10000177;1;48760;4476
1000000004377;10000178;0;48770;4477
1000000004378;10000179;0;48780;4478
1000000004379;10000180;1;48790;4479
1000000004380;10000181;1;48800;4480
1000000004381;10000182;0;48810;4481
1000000004382;10000183;1;48820;4482
1000000004383;10000184;0;48830;4483
1000000004384;10000185;0;48840;4484
1000000004385;10000186;0;48850;4485
1000000004386;10000187;1;48860;4486
1000000004387;10000188;0;48870;4487
1000000004388;10000189;0;48880;4488
1000000004389;10000190;1;48890;4489
1000000004390;10000191;1;48900;4490
1000000004391;10000192;0;48910;4491
1000000004392;10000193;1;48920;4492
1000000004393;10000194;0;48930;4493
1000000004394;10000195;0;48940;4494
1000000004395;10000196;0;48950;4495
1000000004396;10000197;1;48960;4496
1000000004397;10000198;0;48970;4497
1000000004398;10000199;0;48980;4498
1000000004399;10000200;1;48990;4499
1000000004400;10000201;1;49000;4500
1000000004401;10000202;0;49010;4501
1000000004402;10000203;1;49020;4502
1000000004403;10000204;0;49030;4503
1000000004404;10000205;0;49040;4504
1000000004405;10000206;0;49050;4505
1000000004406;10000207;1;49060;4506
1000000004407;10000208;0;49070;4507
1000000004408;10000209;0;49080;4508
1000000004409;10000210;1;49090;4509
1000000004410;10000211;1;49100;4510
1000000004411;10000212;0;49110;4511
1000000004412;10000213;1;49120;4512
1000000004413;10000214;0;49130;4513
1000000004414;10000215;0;49140;4514
1000000004415;10000216;0;49150;4515
1000000004416;10000217;1;49160;4516
1000000004417;10000218;0;49170;4517
1000000004418;10000219;0;49180;4518
1000000004419;10000220;1;49190;4519
1000000004420;10000221;1;49200;4520
1000000004421;10000222;0;49210;4521
1000000004422;10000223;1;49220;4522
1000000004423;10000224;0;49230;4523
1000000004424;10000225;0;49240;4524
1000000004425;10000226;0;49250;4525
1000000004426;10000227;1;49260;4526
1000000004427;10000228;0;49270;4527
1000000004428;10000229;0;49280;4528
1000000004429;10000230;1;49290;4529
1000000004430;10000231;1;49300;4530
1000000004431;10000232;0;49310;4531
1000000004432;10000233;1;49320;4532
1000000004433;10000234;0;49330;4533
1000000004434;10000235;0;49340;4534
1000000004435;10000236;0;49350;4535
1000000004436;10000237;1;49360;4536
1000000004437;10000238;0;49370;4537
1000000004438;10000239;0;49380;4538
1000000004439;10000240;1;49390;4539
1000000004440;10000241;1;49400;4540
1000000004441;10000242;0;49410;4541
1000000004442;10000243;1;49420;4542
1000000004443;10000244;0;49430;4543
1000000004444;10000245;0;49440;4544
1000000004445;10000246;0;49450;4545
1000000004446;10000247;1;49460;4546
1000000004447;10000248;0;49470;4547
1000000004448;10000249;0;49480;4548
1000000004449;10000250;1;49490;4549
1000000004450;10000251;1;49500;4550
1000000004451;10000252;0;49510;4551
1000000004452;10000253;1;49520;4552
1000000004453;10000254;0;49530;4553
1000000004454;10000255;0;49540;4554
1000000004455;10000256;0;49550;4555
1000000004456;10000257;1;49560;4556
1000000004457;10000258;0;49570;4557
1000000004458;10000259;0;49580;4558
1000000004459;10000260;1;49590;4559
1000000004460;10000261;1;49600;4560
1000000004461;10000262;0;49610;4561
1000000004462;10000263;1;49620;4562
1000000004463;10000264;0;49630;4563
1000000004464;10000265;0;49640;4564
1000000004465;10000266;0;49650;4565
1000000004466;10000267;1;49660;4566
1000000004467;10000268;0;49670;4567
1000000004468;10000269;0;49680;4568
1000000004469;10000270;1;49690;4569
1000000004470;10000271;1;49700;4570
1000000004471;10000272;0;49710;4571
1000000004472;10000273;1;49720;4572
1000000004473;10000274;0;49730;4573
1000000004474;10000275;0;49740;4574
1000000004475;10000276;0;49750;4575
1000000004476;10000277;1;49760;4576
1000000004477;10000278;0;49770;4577
1000000004478;10000279;0;49780;4578
1000000004479;10000280;1;49790;4579
1000000004480;10000281;1;49800;4580
1000000004481;10000282;0;49810;4581
1000000004482;10000283;1;49820;4582
1000000004483;10000284;0;49830;4583
1000000004484;10000285;0;49840;4584
1000000004485;10000286;0;49850;4585
1000000004486;10000287;1;49860;4586
1000000004487;10000288;0;49870;4587
1000000004488;10000289;0;49880;4588
1000000004489;10000290;1;49890;4589
1000000004490;10000291;1;49900;4590
1000000004491;10000292;0;49910;4591
1000000004492;10000293;1;49920;4592
1000000004493;10000294;0;49930;4593
1000000004494;10000295;0;49940;4594
1000000004495;10000296;0;49950;4595
1000000004496;10000297;1;49960;4596
1000000004497;10000298;0;49970;4597
1000000004498;10000299;0;49980;4598
1000000004499;10000300;1;49990;4599
1000000004500;10000001;1;50000;4600
1000000004501;10000002;0;50010;4601
1000000004502;10000003;1;50020;4602
1000000004503;10000004;0;50030;4603
1000000004504;10000005;0;50040;4604
1000000004505;10000006;0;50050;4605
1000000004506;10000007;1;50060;4606
1000000004507;10000008;0;50070;4607
1000000004508;10000009;0;50080;4608
1000000004509;10000010;1;50090;4609
1000000004510;10000011;1;50100;4610
1000000004511;10000012;0;50110;4611
1000000004512;10000013;1;50120;4612
1000000004513;10000014;0;50130;4613
1000000004514;10000015;0;50140;4614
1000000004515;10000016;0;50150;4615
1000000004516;10000017;1;50160;4616
1000000004517;10000018;0;50170;4617
1000000004518;10000019;0;50180;4618
1000000004519;10000020;1;50190;4619
1000000004520;10000021;1;50200;4620
1000000004521;10000022;0;50210;4621
1000000004522;10000023;1;50220;4622
1000000004523;10000024;0;50230;4623
1000000004524;10000025;0;50240;4624
1000000004525;10000026;0;50250;4625
1000000004526;10000027;1;50260;4626
1000000004527;10000028;0;50270;4627
1000000004528;10000029;0;50280;4628
1000000004529;10000030;1;50290;4629
1000000004530;10000031;1;50300;4630
1000000004531;10000032;0;50310;4631
1000000004532;10000033;1;50320;4632
1000000004533;10000034;0;50330;4633
1000000004534;10000035;0;50340;4634
1000000004535;10000036;0;50350;4635
1000000004536;10000037;1;50360;4636
1000000004537;10000038;0;50370;4637
1000000004538;10000039;0;50380;4638
1000000004539;10000040;1;50390;4639
1000000004540;10000041;1;50400;4640
1000000004541;10000042;0;50410;4641
1000000004542;10000043;1;50420;4642
1000000004543;10000044;0;50430;4643
1000000004544;10000045;0;50440;4644
1000000004545;10000046;0;50450;4645
1000000004546;10000047;1;50460;4646
1000000004547;10000048;0;50470;4647
1000000004548;10000049;0;50480;4648
1000000004549;10000050;1;50490;4649
1000000004550;10000051;1;50500;4650
1000000004551;10000052;0;50510;4651
1000000004552;10000053;1;50520;4652
1000000004553;10000054;0;50530;4653
1000000004554;10000055;0;50540;4654
1000000004555;10000056;0;50550;4655
1000000004556;10000057;1;50560;4656
1000000004557;10000058;0;50570;4657
1000000004558;10000059;0;50580;4658
1000000004559;10000060;1;50590;4659
1000000004560;10000061;1;50600;4660
1000000004561;10000062;0;50610;4661
1000000004562;10000063;1;50620;4662
1000000004563;10000064;0;50630;4663
1000000004564;10000065;0;50640;4664
1000000004565;10000066;0;50650;4665
1000000004566;10000067;1;50660;4666
1000000004567;10000068;0;50670;4667
1000000004568;10000069;0;50680;4668
1000000004569;10000070;1;50690;4669
1000000004570;10000071;1;50700;4670
1000000004571;10000072;0;50710;4671
1000000004572;10000073;1;50720;4672
1000000004573;10000074;0;50730;4673
1000000004574;10000075;0;50740;4674
1000000004575;10000076;0;50750;4675
1000000004576;10000077;1;50760;4676
1000000004577;10000078;0;50770;4677
1000000004578;10000079;0;50780;4678
1000000004579;10000080;1;50790;4679
1000000004580;10000081;1;50800;4680
1000000004581;10000082;0;50810;4681
1000000004582;10000083;1;50820;4682
1000000004583;10000084;0;50830;4683
1000000004584;10000085;0;50840;4684
1000000004585;10000086;0;50850;4685
1000000004586;10000087;1;50860;4686
1000000004587;10000088;0;50870;4687
1000000004588;10000089;0;50880;4688
1000000004589;10000090;1;50890;4689
1000000004590;10000091;1;50900;4690
1000000004591;10000092;0;50910;4691
1000000004592;10000093;1;50920;4692
1000000004593;10000094;0;50930;4693
1000000004594;10000095;0;50940;4694
1000000004595;10000096;0;50950;4695
1000000004596;10000097;1;50960;4696
1000000004597;10000098;0;50970;4697
1000000004598;10000099;0;50980;4698
1000000004599;10000100;1;50990;4699
1000000004600;10000101;1;51000;4700
1000000004601;10000102;0;51010;4701
1000000004602;10000103;1;51020;4702
1000000004603;10000104;0;51030;4703
1000000004604;10000105;0;51040;4704
1000000004605;10000106;0;51050;4705
1000000004606;10000107;1;51060;4706
1000000004607;10000108;0;51070;4707
1000000004608;10000109;0;51080;4708
1000000004609;10000110;1;51090;4709
1000000004610;10000111;1;51100;4710
1000000004611;10000112;0;51110;4711
1000000004612;10000113;1;51120;4712
1000000004613;10000114;0;51130;4713
1000000004614;10000115;0;51140;4714
1000000004615;10000116;0;51150;4715
1000000004616;10000117;1;51160;4716
1000000004617;10000118;0;51170;4717
1000000004618;10000119;0;51180;4718
1000000004619;10000120;1;51190;4719
1000000004620;10000121;1;51200;4720
1000000004621;10000122;0;51210;4721
1000000004622;10000123;1;51220;4722
1000000004623;10000124;0;51230;4723
1000000004624;10000125;0;51240;4724
1000000004625;10000126;0;51250;4725
1000000004626;10000127;1;51260;4726
1000000004627;10000128;0;51270;4727
1000000004628;10000129;0;51280;4728
1000000004629;10000130;1;51290;4729
1000000004630;10000131;1;51300;4730
1000000004631;10000132;0;51310;4731
1000000004632;10000133;1;51320;4732
1000000004633;10000134;0;51330;4733
1000000004634;10000135;0;51340;4734
1000000004635;10000136;0;51350;4735
1000000004636;10000137;1;51360;4736
1000000004637;10000138;0;51370;4737
1000000004638;10000139;0;51380;4738
1000000004639;10000140;1;51390;4739
1000000004640;10000141;1;51400;4740
1000000004641;10000142;0;51410;4741
1000000004642;10000143;1;51420;4742
1000000004643;10000144;0;51430;4743
1000000004644;10000145;0;51440;4744
1000000004645;10000146;0;51450;4745
1000000004646;10000147;1;51460;4746
1000000004647;10000148;0;51470;4747
