IDORDEN;CODIGOBARRAS;CANTIDADPRODUCTO;PRECIOTOTAL;PRECIOUNITARIO
1685;1000000000157;9;59130;6570
1685;1000000000158;5;32900;6580
1685;1000000000159;13;85670;6590
1685;1000000000160;1;6600;6600
1685;1000000000161;4;26440;6610
1685;1000000000162;11;72820;6620
1685;1000000000163;3;19890;6630
1685;1000000000164;11;73040;6640
1686;1000000000165;7;46550;6650
1686;1000000000166;6;39960;6660
1686;1000000000167;12;80040;6670
1686;1000000000168;1;6680;6680
1686;1000000000169;13;86970;6690
1686;1000000000170;11;73700;6700
1686;1000000000171;9;60390;6710
1686;1000000000172;3;20160;6720
1686;1000000000173;3;20190;6730
1687;1000000000174;11;74140;6740
1687;1000000000175;8;54000;6750
1687;1000000000176;4;27040;6760
1687;1000000000177;11;74470;6770
1687;1000000000178;11;74580;6780
1687;1000000000179;12;81480;6790
1687;1000000000180;6;40800;6800
1687;1000000000181;5;34050;6810
1687;1000000000182;7;47740;6820
1688;1000000000183;11;75130;6830
1688;1000000000184;11;75240;6840
1688;1000000000185;2;13700;6850
1688;1000000000186;5;34300;6860
1688;1000000000187;11;75570;6870
1688;1000000000188;4;27520;6880
1688;1000000000189;8;55120;6890
1688;1000000000190;6;41400;6900
1688;1000000000191;1;6910;6910
1689;1000000000192;6;41520;6920
1689;1000000000193;2;13860;6930
1689;1000000000194;10;69400;6940
1689;1000000000195;9;62550;6950
1689;1000000000196;5;34800;6960
1689;1000000000197;1;6970;6970
1689;1000000000198;2;13960;6980
1689;1000000000199;6;41940;6990
1689;1000000000200;9;63000;7000
1690;1000000000201;12;84120;7010
1690;1000000000202;3;21060;7020
1690;1000000000203;3;21090;7030
1690;1000000000204;4;28160;7040
1690;1000000000205;4;28200;7050
1690;1000000000206;5;35300;7060
1690;1000000000207;10;70700;7070
1690;1000000000208;10;70800;7080
1690;1000000000209;8;56720;7090
1691;1000000000210;10;71000;7100
1691;1000000000211;8;56880;7110
1691;1000000000212;4;28480;7120
1691;1000000000213;8;57040;7130
1691;1000000000214;2;14280;7140
1691;1000000000215;8;57200;7150
1691;1000000000216;10;71600;7160
1691;1000000000217;8;57360;7170
1691;1000000000218;6;43080;7180
1692;1000000000219;9;64710;7190
1692;1000000000220;3;21600;7200
1692;1000000000221;10;72100;7210
1692;1000000000222;7;50540;7220
1692;1000000000223;2;14460;7230
1692;1000000000224;6;43440;7240
1692;1000000000225;9;65250;7250
1692;1000000000226;2;14520;7260
1692;1000000000227;12;87240;7270
1693;1000000000228;7;50960;7280
1693;1000000000229;10;72900;7290
1693;1000000000230;13;94900;7300
1693;1000000000231;7;51170;7310
1693;1000000000232;13;95160;7320
1693;1000000000233;3;21990;7330
1693;1000000000234;5;36700;7340
1693;1000000000235;9;66150;7350
1693;1000000000236;5;36800;7360
1694;1000000000237;14;103180;7370
1694;1000000000238;6;44280;7380
1694;1000000000239;10;73900;7390
1694;1000000000240;6;44400;7400
1694;1000000000241;13;96330;7410
1694;1000000000242;5;37100;7420
1694;1000000000243;2;14860;7430
1694;1000000000244;9;66960;7440
1694;1000000000245;12;89400;7450
1695;1000000000246;8;59680;7460
1695;1000000000247;14;104580;7470
1695;1000000000248;11;82280;7480
1695;1000000000249;13;97370;7490
1695;1000000000250;13;97500;7500
1695;1000000000251;6;45060;7510
1695;1000000000252;8;60160;7520
1695;1000000000253;9;67770;7530
1695;1000000000254;13;98020;7540
1696;1000000000255;1;7550;7550
1696;1000000000256;7;52920;7560
1696;1000000000257;10;75700;7570
1696;1000000000258;12;90960;7580
1696;1000000000259;12;91080;7590
1696;1000000000260;9;68400;7600
1696;1000000000261;10;76100;7610
1696;1000000000262;4;30480;7620
1696;1000000000263;13;99190;7630
1697;1000000000264;9;68760;7640
1697;1000000000265;11;84150;7650
1697;1000000000266;14;107240;7660
1697;1000000000267;11;84370;7670
1697;1000000000268;2;15360;7680
1697;1000000000269;10;76900;7690
1697;1000000000270;1;7700;7700
1697;1000000000271;8;61680;7710
1697;1000000000272;11;84920;7720
1698;1000000000273;13;100490;7730
1698;1000000000274;5;38700;7740
1698;1000000000275;14;108500;7750
1698;1000000000276;11;85360;7760
1698;1000000000277;3;23310;7770
1698;1000000000278;8;62240;7780
1698;1000000000279;5;38950;7790
1698;1000000000280;14;109200;7800
1698;1000000000281;12;93720;7810
1699;1000000000282;7;54740;7820
1699;1000000000283;13;101790;7830
1699;1000000000284;2;15680;7840
1699;1000000000285;8;62800;7850
1699;1000000000286;6;47160;7860
1699;1000000000287;3;23610;7870
1699;1000000000288;3;23640;7880
1699;1000000000289;10;78900;7890
1699;1000000000290;12;94800;7900
1700;1000000000291;6;47460;7910
1700;1000000000292;1;7920;7920
1700;1000000000293;9;71370;7930
1700;1000000000294;9;71460;7940
1700;1000000000295;8;63600;7950
1700;1000000000296;8;63680;7960
1700;1000000000297;12;95640;7970
1700;1000000000298;4;31920;7980
1700;1000000000299;1;7990;7990
1701;1000000000300;13;104000;8000
1701;1000000000301;2;16020;8010
1701;1000000000302;6;48120;8020
1701;1000000000303;2;16060;8030
1701;1000000000304;10;80400;8040
1701;1000000000305;4;32200;8050
1701;1000000000306;11;88660;8060
1701;1000000000307;5;40350;8070
1701;1000000000308;13;105040;8080
1702;1000000000309;7;56630;8090
1702;1000000000310;14;113400;8100
1702;1000000000311;11;89210;8110
1702;1000000000312;12;97440;8120
1702;1000000000313;4;32520;8130
1702;1000000000314;13;105820;8140
1702;1000000000315;5;40750;8150
1702;1000000000316;14;114240;8160
1702;1000000000317;3;24510;8170
1703;1000000000318;10;81800;8180
1703;1000000000319;6;49140;8190
1703;1000000000320;14;114800;8200
1703;1000000000321;7;57470;8210
1703;1000000000322;6;49320;8220
1703;1000000000323;2;16460;8230
1703;1000000000324;2;16480;8240
1703;1000000000325;7;57750;8250
1703;1000000000326;10;82600;8260
1704;1000000000327;13;107510;8270
1704;1000000000328;4;33120;8280
1704;1000000000329;11;91190;8290
1704;1000000000330;5;41500;8300
1704;1000000000331;10;83100;8310
1704;1000000000332;6;49920;8320
1704;1000000000333;14;116620;8330
1704;1000000000334;9;75060;8340
1704;1000000000335;1;8350;8350
1705;1000000000336;5;41800;8360
1705;1000000000337;10;83700;8370
1705;1000000000338;5;41900;8380
1705;1000000000339;11;92290;8390
1705;1000000000340;4;33600;8400
1705;1000000000341;3;25230;8410
1705;1000000000342;5;42100;8420
1705;1000000000343;13;109590;8430
1705;1000000000344;7;59080;8440
1706;1000000000345;4;33800;8450
1706;1000000000346;11;93060;8460
1706;1000000000347;6;50820;8470
1706;1000000000348;11;93280;8480
1706;1000000000349;1;8490;8490
1706;1000000000350;1;8500;8500
1706;1000000000351;2;17020;8510
1706;1000000000352;9;76680;8520
1706;1000000000353;1;8530;8530
1707;1000000000354;11;93940;8540
1707;1000000000355;11;94050;8550
1707;1000000000356;2;17120;8560
1707;1000000000357;8;68560;8570
1707;1000000000358;9;77220;8580
1707;1000000000359;7;60130;8590
1707;1000000000360;13;111800;8600
1707;1000000000361;3;25830;8610
1707;1000000000362;6;51720;8620
1708;1000000000363;10;86300;8630
1708;1000000000364;11;95040;8640
1708;1000000000365;9;77850;8650
1708;1000000000366;11;95260;8660
1708;1000000000367;1;8670;8670
1708;1000000000368;8;69440;8680
1708;1000000000369;12;104280;8690
1708;1000000000370;1;8700;8700
1708;1000000000371;14;121940;8710
1709;1000000000372;1;8720;8720
1709;1000000000373;7;61110;8730
1709;1000000000374;11;96140;8740
1709;1000000000375;3;26250;8750
1709;1000000000376;8;70080;8760
1709;1000000000377;5;43850;8770
1709;1000000000378;3;26340;8780
1709;1000000000379;3;26370;8790
1709;1000000000380;5;44000;8800
1710;1000000000381;11;96910;8810
1710;1000000000382;8;70560;8820
1710;1000000000383;2;17660;8830
1710;1000000000384;8;70720;8840
1710;1000000000385;2;17700;8850
1710;1000000000386;5;44300;8860
1710;1000000000387;12;106440;8870
1710;1000000000388;5;44400;8880
1710;1000000000389;10;88900;8890
1711;1000000000390;12;106800;8900
1711;1000000000391;5;44550;8910
1711;1000000000392;14;124880;8920
1711;1000000000393;6;53580;8930
1711;1000000000394;5;44700;8940
1711;1000000000395;6;53700;8950
1711;1000000000396;6;53760;8960
1711;1000000000397;4;35880;8970
1711;1000000000398;14;125720;8980
1712;1000000000399;12;107880;8990
1712;1000000000400;11;99000;9000
1712;1000000000401;10;90100;9010
1712;1000000000402;8;72160;9020
1712;1000000000403;4;36120;9030
1712;1000000000404;11;99440;9040
1712;1000000000405;13;117650;9050
1712;1000000000406;12;108720;9060
1712;1000000000407;8;72560;9070
1713;1000000000408;11;99880;9080
1713;1000000000409;4;36360;9090
1713;1000000000410;11;100100;9100
1713;1000000000411;6;54660;9110
1713;1000000000412;5;45600;9120
1713;1000000000413;13;118690;9130
1713;1000000000414;11;100540;9140
1713;1000000000415;2;18300;9150
1713;1000000000416;8;73280;9160
1714;1000000000417;1;9170;9170
1714;1000000000418;5;45900;9180
1714;1000000000419;10;91900;9190
1714;1000000000420;3;27600;9200
1714;1000000000421;9;82890;9210
1714;1000000000422;9;82980;9220
1714;1000000000423;8;73840;9230
1714;1000000000424;12;110880;9240
1714;1000000000425;5;46250;9250
1715;1000000000426;11;101860;9260
1715;1000000000427;13;120510;9270
1715;1000000000428;1;9280;9280
1715;1000000000429;3;27870;9290
1715;1000000000430;1;9300;9300
1715;1000000000431;6;55860;9310
1715;1000000000432;5;46600;9320
1715;1000000000433;2;18660;9330
1715;1000000000434;13;121420;9340
1716;1000000000435;13;121550;9350
1716;1000000000436;13;121680;9360
1716;1000000000437;10;93700;9370
1716;1000000000438;5;46900;9380
1716;1000000000439;4;37560;9390
1716;1000000000440;1;9400;9400
1716;1000000000441;12;112920;9410
1716;1000000000442;9;84780;9420
1716;1000000000443;12;113160;9430
1717;1000000000444;11;103840;9440
1717;1000000000445;2;18900;9450
1717;1000000000446;8;75680;9460
1717;1000000000447;14;132580;9470
1717;1000000000448;12;113760;9480
1717;1000000000449;8;75920;9490
1717;1000000000450;9;85500;9500
1717;1000000000451;4;38040;9510
1717;1000000000452;8;76160;9520
1718;1000000000453;8;76240;9530
1718;1000000000454;1;9540;9540
1718;1000000000455;9;85950;9550
1718;1000000000456;9;86040;9560
1718;1000000000457;14;133980;9570
1718;1000000000458;12;114960;9580
1718;1000000000459;14;134260;9590
1718;1000000000460;14;134400;9600
1718;1000000000461;6;57660;9610
1719;1000000000462;2;19240;9620
1719;1000000000463;10;96300;9630
1719;1000000000464;7;67480;9640
1719;1000000000465;6;57900;9650
1719;1000000000466;3;28980;9660
1719;1000000000467;6;58020;9670
1719;1000000000468;8;77440;9680
1719;1000000000469;1;9690;9690
1719;1000000000470;11;106700;9700
1720;1000000000471;3;29130;9710
1720;1000000000472;3;29160;9720
1720;1000000000473;12;116760;9730
1720;1000000000474;11;107140;9740
1720;1000000000475;11;107250;9750
1720;1000000000476;6;58560;9760
1720;1000000000477;5;48850;9770
1720;1000000000478;5;48900;9780
1720;1000000000479;13;127270;9790
1721;1000000000480;7;68600;9800
1721;1000000000481;12;117720;9810
1721;1000000000482;13;127660;9820
1721;1000000000483;9;88470;9830
1721;1000000000484;6;59040;9840
1721;1000000000485;5;49250;9850
1721;1000000000486;11;108460;9860
1721;1000000000487;10;98700;9870
1721;1000000000488;2;19760;9880
1722;1000000000489;10;98900;9890
1722;1000000000490;4;39600;9900
1722;1000000000491;8;79280;9910
1722;1000000000492;14;138880;9920
1722;1000000000493;11;109230;9930
1722;1000000000494;12;119280;9940
1722;1000000000495;2;19900;9950
1722;1000000000496;5;49800;9960
1722;1000000000497;1;9970;9970
1723;1000000000498;10;99800;9980
1723;1000000000499;11;109890;9990
1723;1000000000500;13;130000;10000
1723;1000000000501;5;50050;10010
1723;1000000000502;7;70140;10020
1723;1000000000503;7;70210;10030
1723;1000000000504;12;120480;10040
1723;1000000000505;12;120600;10050
1723;1000000000506;6;60360;10060
1724;1000000000507;4;40280;10070
1724;1000000000508;12;120960;10080
1724;1000000000509;1;10090;10090
1724;1000000000510;6;60600;10100
1724;1000000000511;11;111210;10110
1724;1000000000512;1;10120;10120
1724;1000000000513;3;30390;10130
1724;1000000000514;14;141960;10140
1724;1000000000515;14;142100;10150
1725;1000000000516;13;132080;10160
1725;1000000000517;12;122040;10170
1725;1000000000518;10;101800;10180
1725;1000000000519;14;142660;10190
1725;1000000000520;13;132600;10200
1725;1000000000521;4;40840;10210
1725;1000000000522;3;30660;10220
1725;1000000000523;13;132990;10230
1725;1000000000524;4;40960;10240
1726;1000000000525;10;102500;10250
1726;1000000000526;9;92340;10260
1726;1000000000527;2;20540;10270
1726;1000000000528;2;20560;10280
1726;1000000000529;8;82320;10290
1726;1000000000530;12;123600;10300
1726;1000000000531;6;61860;10310
1726;1000000000532;7;72240;10320
1726;1000000000533;8;82640;10330
1727;1000000000534;14;144760;10340
1727;1000000000535;6;62100;10350
1727;1000000000536;12;124320;10360
1727;1000000000537;1;10370;10370
1727;1000000000538;3;31140;10380
1727;1000000000539;12;124680;10390
1727;1000000000540;2;20800;10400
1727;1000000000541;2;20820;10410
1727;1000000000542;7;72940;10420
1728;1000000000543;4;41720;10430
1728;1000000000544;5;52200;10440
1728;1000000000545;14;146300;10450
1728;1000000000546;9;94140;10460
1728;1000000000547;1;10470;10470
1728;1000000000548;3;31440;10480
1728;1000000000549;2;20980;10490
1728;1000000000550;3;31500;10500
1728;1000000000551;13;136630;10510
1729;1000000000552;13;136760;10520
1729;1000000000553;7;73710;10530
1729;1000000000554;10;105400;10540
1729;1000000000555;10;105500;10550
1729;1000000000556;6;63360;10560
1729;1000000000557;8;84560;10570
1729;1000000000558;2;21160;10580
1729;1000000000559;13;137670;10590
1729;1000000000560;2;21200;10600
1730;1000000000561;12;127320;10610
1730;1000000000562;9;95580;10620
1730;1000000000563;14;148820;10630
1730;1000000000564;7;74480;10640
1730;1000000000565;10;106500;10650
1730;1000000000566;14;149240;10660
1730;1000000000567;8;85360;10670
1730;1000000000568;2;21360;10680
1730;1000000000569;14;149660;10690
1731;1000000000570;13;139100;10700
1731;1000000000571;7;74970;10710
1731;1000000000572;3;32160;10720
1731;1000000000573;11;118030;10730
1731;1000000000574;6;64440;10740
1731;1000000000575;1;10750;10750
1731;1000000000576;6;64560;10760
1731;1000000000577;1;10770;10770
1731;1000000000578;5;53900;10780
1732;1000000000579;5;53950;10790
1732;1000000000580;6;64800;10800
1732;1000000000581;13;140530;10810
1732;1000000000582;5;54100;10820
1732;1000000000583;4;43320;10830
1732;1000000000584;3;32520;10840
1732;1000000000585;10;108500;10850
1732;1000000000586;4;43440;10860
1732;1000000000587;3;32610;10870
1733;1000000000588;8;87040;10880
1733;1000000000589;2;21780;10890
1733;1000000000590;5;54500;10900
1733;1000000000591;7;76370;10910
1733;1000000000592;14;152880;10920
1733;1000000000593;9;98370;10930
1733;1000000000594;6;65640;10940
1733;1000000000595;10;109500;10950
1733;1000000000596;9;98640;10960
1734;1000000000597;6;65820;10970
1734;1000000000598;10;109800;10980
1734;1000000000599;1;10990;10990
1734;1000000000600;13;143000;11000
1734;1000000000601;6;66060;11010
1734;1000000000602;8;88160;11020
1734;1000000000603;10;110300;11030
1734;1000000000604;10;110400;11040
1734;1000000000605;11;121550;11050
1735;1000000000606;14;154840;11060
1735;1000000000607;11;121770;11070
1735;1000000000608;10;110800;11080
1735;1000000000609;6;66540;11090
1735;1000000000610;10;111000;11100
1735;1000000000611;4;44440;11110
1735;1000000000612;13;144560;11120
1735;1000000000613;11;122430;11130
1735;1000000000614;5;55700;11140
1736;1000000000615;6;66900;11150
1736;1000000000616;8;89280;11160
1736;1000000000617;6;67020;11170
1736;1000000000618;10;111800;11180
1736;1000000000619;8;89520;11190
1736;1000000000620;9;100800;11200
1736;1000000000621;14;156940;11210
1736;1000000000622;10;112200;11220
1736;1000000000623;13;145990;11230
1737;1000000000624;1;11240;11240
1737;1000000000625;1;11250;11250
1737;1000000000626;14;157640;11260
1737;1000000000627;14;157780;11270
1737;1000000000628;11;124080;11280
1737;1000000000629;4;45160;11290
1737;1000000000630;7;79100;11300
1737;1000000000631;7;79170;11310
1737;1000000000632;2;22640;11320
1738;1000000000633;3;33990;11330
1738;1000000000634;2;22680;11340
1738;1000000000635;4;45400;11350
1738;1000000000636;7;79520;11360
1738;1000000000637;7;79590;11370
1738;1000000000638;13;147940;11380
1738;1000000000639;7;79730;11390
1738;1000000000640;11;125400;11400
1738;1000000000641;13;148330;11410
1739;1000000000642;11;125620;11420
1739;1000000000643;5;57150;11430
1739;1000000000644;11;125840;11440
1739;1000000000645;2;22900;11450
1739;1000000000646;1;11460;11460
1739;1000000000647;10;114700;11470
1739;1000000000648;5;57400;11480
1739;1000000000649;3;34470;11490
1739;1000000000650;1;11500;11500
1740;1000000000651;1;11510;11510
1740;1000000000652;11;126720;11520
1740;1000000000653;7;80710;11530
1740;1000000000654;9;103860;11540
1740;1000000000655;3;34650;11550
1740;1000000000656;1;11560;11560
1740;1000000000657;8;92560;11570
1740;1000000000658;14;162120;11580
1740;1000000000659;6;69540;11590
1741;1000000000660;12;139200;11600
1741;1000000000661;12;139320;11610
1741;1000000000662;6;69720;11620
1741;1000000000663;4;46520;11630
1741;1000000000664;12;139680;11640
1741;1000000000665;1;11650;11650
1741;1000000000666;11;128260;11660
1741;1000000000667;5;58350;11670
1741;1000000000668;9;105120;11680
1742;1000000000669;5;58450;11690
1742;1000000000670;2;23400;11700
1742;1000000000671;13;152230;11710
1742;1000000000672;9;105480;11720
1742;1000000000673;6;70380;11730
1742;1000000000674;8;93920;11740
1742;1000000000675;9;105750;11750
1742;1000000000676;5;58800;11760
1742;1000000000677;8;94160;11770
1743;1000000000678;9;106020;11780
1743;1000000000679;9;106110;11790
1743;1000000000680;1;11800;11800
1743;1000000000681;9;106290;11810
