CodigoBarras;idCategoria;IdTipoProducto;Nombre;Marca;PRESENTACION;CantidadPresen;Unimedida;Volumen;Peso
1000000002891;3;3;Nombre F;Marca F;Presentacion F;7;ml;3391;454175
1000000002892;4;4;Nombre G;Marca G;Presentacion G;6;ml;3392;454330
1000000002893;5;5;Nombre H;Marca H;Presentacion H;7;gr;3393;454485
1000000002894;6;6;Nombre I;Marca I;Presentacion I;3;gr;3394;454640
1000000002895;7;7;Nombre J;Marca J;Presentacion J;4;gr;3395;454795
1000000002896;8;8;Nombre K;Marca K;Presentacion K;7;ml;3396;454950
1000000002897;9;9;Nombre L;Marca L;Presentacion L;8;gr;3397;455105
1000000002898;1;1;Nombre M;Marca M;Presentacion M;1;ml;3398;455260
1000000002899;2;2;Nombre N;Marca N;Presentacion N;6;ml;3399;455415
1000000002900;3;3;Nombre O;Marca O;Presentacion O;8;gr;3400;455570
1000000002901;4;4;Nombre P;Marca P;Presentacion P;2;ml;3401;455725
1000000002902;5;5;Nombre Q;Marca Q;Presentacion Q;2;ml;3402;455880
1000000002903;6;6;Nombre R;Marca R;Presentacion R;9;gr;3403;456035
1000000002904;7;7;Nombre S;Marca S;Presentacion S;9;gr;3404;456190
1000000002905;8;8;Nombre T;Marca T;Presentacion T;5;gr;3405;456345
1000000002906;9;9;Nombre U;Marca U;Presentacion U;3;ml;3406;456500
1000000002907;1;1;Nombre V;Marca V;Presentacion V;9;gr;3407;456655
1000000002908;2;2;Nombre W;Marca W;Presentacion W;7;ml;3408;456810
1000000002909;3;3;Nombre X;Marca X;Presentacion X;8;ml;3409;456965
1000000002910;4;4;Nombre Y;Marca Y;Presentacion Y;7;gr;3410;457120
1000000002911;5;5;Nombre Z;Marca Z;Presentacion Z;2;ml;3411;457275
1000000002912;6;6;Nombre A;Marca A;Presentacion A;5;ml;3412;457430
1000000002913;7;7;Nombre B;Marca B;Presentacion B;6;gr;3413;457585
1000000002914;8;8;Nombre C;Marca C;Presentacion C;4;gr;3414;457740
1000000002915;9;9;Nombre D;Marca D;Presentacion D;4;gr;3415;457895
1000000002916;1;1;Nombre E;Marca E;Presentacion E;3;ml;3416;458050
1000000002917;2;2;Nombre F;Marca F;Presentacion F;1;gr;3417;458205
1000000002918;3;3;Nombre G;Marca G;Presentacion G;2;ml;3418;458360
1000000002919;4;4;Nombre H;Marca H;Presentacion H;9;ml;3419;458515
1000000002920;5;5;Nombre I;Marca I;Presentacion I;4;gr;3420;458670
1000000002921;6;6;Nombre J;Marca J;Presentacion J;6;ml;3421;458825
1000000002922;7;7;Nombre K;Marca K;Presentacion K;10;ml;3422;458980
1000000002923;8;8;Nombre L;Marca L;Presentacion L;3;gr;3423;459135
1000000002924;9;9;Nombre M;Marca M;Presentacion M;8;gr;3424;459290
1000000002925;1;1;Nombre N;Marca N;Presentacion N;8;gr;3425;459445
1000000002926;2;2;Nombre O;Marca O;Presentacion O;5;ml;3426;459600
1000000002927;3;3;Nombre P;Marca P;Presentacion P;8;gr;3427;459755
1000000002928;4;4;Nombre Q;Marca Q;Presentacion Q;4;ml;3428;459910
1000000002929;5;5;Nombre R;Marca R;Presentacion R;1;ml;3429;460065
1000000002930;6;6;Nombre S;Marca S;Presentacion S;4;gr;3430;460220
1000000002931;7;7;Nombre T;Marca T;Presentacion T;9;ml;3431;460375
1000000002932;8;8;Nombre U;Marca U;Presentacion U;3;ml;3432;460530
1000000002933;9;9;Nombre V;Marca V;Presentacion V;8;gr;3433;460685
1000000002934;1;1;Nombre W;Marca W;Presentacion W;4;gr;3434;460840
1000000002935;2;2;Nombre X;Marca X;Presentacion X;3;gr;3435;460995
1000000002936;3;3;Nombre Y;Marca Y;Presentacion Y;2;ml;3436;461150
1000000002937;4;4;Nombre Z;Marca Z;Presentacion Z;6;gr;3437;461305
1000000002938;5;5;Nombre A;Marca A;Presentacion A;8;ml;3438;461460
1000000002939;6;6;Nombre B;Marca B;Presentacion B;4;ml;3439;461615
1000000002940;7;7;Nombre C;Marca C;Presentacion C;2;gr;3440;461770
1000000002941;8;8;Nombre D;Marca D;Presentacion D;9;ml;3441;461925
1000000002942;9;9;Nombre E;Marca E;Presentacion E;4;ml;3442;462080
1000000002943;1;1;Nombre F;Marca F;Presentacion F;5;gr;3443;462235
1000000002944;2;2;Nombre G;Marca G;Presentacion G;2;gr;3444;462390
1000000002945;3;3;Nombre H;Marca H;Presentacion H;8;gr;3445;462545
1000000002946;4;4;Nombre I;Marca I;Presentacion I;8;ml;3446;462700
1000000002947;5;5;Nombre J;Marca J;Presentacion J;8;gr;3447;462855
1000000002948;6;6;Nombre K;Marca K;Presentacion K;4;ml;3448;463010
1000000002949;7;7;Nombre L;Marca L;Presentacion L;1;ml;3449;463165
1000000002950;8;8;Nombre M;Marca M;Presentacion M;7;gr;3450;463320
1000000002951;9;9;Nombre N;Marca N;Presentacion N;9;ml;3451;463475
1000000002952;1;1;Nombre O;Marca O;Presentacion O;5;ml;3452;463630
1000000002953;2;2;Nombre P;Marca P;Presentacion P;1;gr;3453;463785
1000000002954;3;3;Nombre Q;Marca Q;Presentacion Q;5;gr;3454;463940
1000000002955;4;4;Nombre R;Marca R;Presentacion R;10;gr;3455;464095
1000000002956;5;5;Nombre S;Marca S;Presentacion S;2;ml;3456;464250
1000000002957;6;6;Nombre T;Marca T;Presentacion T;10;gr;3457;464405
1000000002958;7;7;Nombre U;Marca U;Presentacion U;6;ml;3458;464560
1000000002959;8;8;Nombre V;Marca V;Presentacion V;6;ml;3459;464715
1000000002960;9;9;Nombre W;Marca W;Presentacion W;10;gr;3460;464870
1000000002961;1;1;Nombre X;Marca X;Presentacion X;5;ml;3461;465025
1000000002962;2;2;Nombre Y;Marca Y;Presentacion Y;7;ml;3462;465180
1000000002963;3;3;Nombre Z;Marca Z;Presentacion Z;8;gr;3463;465335
1000000002964;4;4;Nombre A;Marca A;Presentacion A;5;gr;3464;465490
1000000002965;5;5;Nombre B;Marca B;Presentacion B;10;gr;3465;465645
1000000002966;6;6;Nombre C;Marca C;Presentacion C;2;ml;3466;465800
1000000002967;7;7;Nombre D;Marca D;Presentacion D;4;gr;3467;465955
1000000002968;8;8;Nombre E;Marca E;Presentacion E;3;ml;3468;466110
1000000002969;9;9;Nombre F;Marca F;Presentacion F;7;ml;3469;466265
1000000002970;1;1;Nombre G;Marca G;Presentacion G;10;gr;3470;466420
1000000002971;2;2;Nombre H;Marca H;Presentacion H;4;ml;3471;466575
1000000002972;3;3;Nombre I;Marca I;Presentacion I;5;ml;3472;466730
1000000002973;4;4;Nombre J;Marca J;Presentacion J;4;gr;3473;466885
1000000002974;5;5;Nombre K;Marca K;Presentacion K;1;gr;3474;467040
1000000002975;6;6;Nombre L;Marca L;Presentacion L;10;gr;3475;467195
1000000002976;7;7;Nombre M;Marca M;Presentacion M;10;ml;3476;467350
1000000002977;8;8;Nombre N;Marca N;Presentacion N;3;gr;3477;467505
1000000002978;9;9;Nombre O;Marca O;Presentacion O;5;ml;3478;467660
1000000002979;1;1;Nombre P;Marca P;Presentacion P;5;ml;3479;467815
1000000002980;2;2;Nombre Q;Marca Q;Presentacion Q;7;gr;3480;467970
1000000002981;3;3;Nombre R;Marca R;Presentacion R;10;ml;3481;468125
1000000002982;4;4;Nombre S;Marca S;Presentacion S;5;ml;3482;468280
1000000002983;5;5;Nombre T;Marca T;Presentacion T;5;gr;3483;468435
1000000002984;6;6;Nombre U;Marca U;Presentacion U;4;gr;3484;468590
1000000002985;7;7;Nombre V;Marca V;Presentacion V;4;gr;3485;468745
1000000002986;8;8;Nombre W;Marca W;Presentacion W;10;ml;3486;468900
1000000002987;9;9;Nombre X;Marca X;Presentacion X;7;gr;3487;469055
1000000002988;1;1;Nombre Y;Marca Y;Presentacion Y;2;ml;3488;469210
1000000002989;2;2;Nombre Z;Marca Z;Presentacion Z;3;ml;3489;469365
1000000002990;3;3;Nombre A;Marca A;Presentacion A;4;gr;3490;469520
1000000002991;4;4;Nombre B;Marca B;Presentacion B;8;ml;3491;469675
1000000002992;5;5;Nombre C;Marca C;Presentacion C;1;ml;3492;469830
1000000002993;6;6;Nombre D;Marca D;Presentacion D;8;gr;3493;469985
1000000002994;7;7;Nombre E;Marca E;Presentacion E;6;gr;3494;470140
1000000002995;8;8;Nombre F;Marca F;Presentacion F;7;gr;3495;470295
1000000002996;9;9;Nombre G;Marca G;Presentacion G;6;ml;3496;470450
1000000002997;1;1;Nombre H;Marca H;Presentacion H;8;gr;3497;470605
1000000002998;2;2;Nombre I;Marca I;Presentacion I;9;ml;3498;470760
1000000002999;3;3;Nombre J;Marca J;Presentacion J;8;ml;3499;470915
1000000003000;4;4;Nombre K;Marca K;Presentacion K;7;gr;3500;471070
1000000003001;5;5;Nombre L;Marca L;Presentacion L;8;ml;3501;471225
1000000003002;6;6;Nombre M;Marca M;Presentacion M;10;ml;3502;471380
1000000003003;7;7;Nombre N;Marca N;Presentacion N;1;gr;3503;471535
1000000003004;8;8;Nombre O;Marca O;Presentacion O;8;gr;3504;471690
1000000003005;9;9;Nombre P;Marca P;Presentacion P;9;gr;3505;471845
1000000003006;1;1;Nombre Q;Marca Q;Presentacion Q;1;ml;3506;472000
1000000003007;2;2;Nombre R;Marca R;Presentacion R;4;gr;3507;472155
1000000003008;3;3;Nombre S;Marca S;Presentacion S;10;ml;3508;472310
1000000003009;4;4;Nombre T;Marca T;Presentacion T;6;ml;3509;472465
1000000003010;5;5;Nombre U;Marca U;Presentacion U;1;gr;3510;472620
1000000003011;6;6;Nombre V;Marca V;Presentacion V;9;ml;3511;472775
1000000003012;7;7;Nombre W;Marca W;Presentacion W;5;ml;3512;472930
1000000003013;8;8;Nombre X;Marca X;Presentacion X;5;gr;3513;473085
1000000003014;9;9;Nombre Y;Marca Y;Presentacion Y;1;gr;3514;473240
1000000003015;1;1;Nombre Z;Marca Z;Presentacion Z;2;gr;3515;473395
1000000003016;2;2;Nombre A;Marca A;Presentacion A;6;ml;3516;473550
1000000003017;3;3;Nombre B;Marca B;Presentacion B;7;gr;3517;473705
1000000003018;4;4;Nombre C;Marca C;Presentacion C;9;ml;3518;473860
1000000003019;5;5;Nombre D;Marca D;Presentacion D;6;ml;3519;474015
1000000003020;6;6;Nombre E;Marca E;Presentacion E;4;gr;3520;474170
1000000003021;7;7;Nombre F;Marca F;Presentacion F;5;ml;3521;474325
1000000003022;8;8;Nombre G;Marca G;Presentacion G;9;ml;3522;474480
1000000003023;9;9;Nombre H;Marca H;Presentacion H;7;gr;3523;474635
1000000003024;1;1;Nombre I;Marca I;Presentacion I;7;gr;3524;474790
1000000003025;2;2;Nombre J;Marca J;Presentacion J;7;gr;3525;474945
1000000003026;3;3;Nombre K;Marca K;Presentacion K;8;ml;3526;475100
1000000003027;4;4;Nombre L;Marca L;Presentacion L;1;gr;3527;475255
1000000003028;5;5;Nombre M;Marca M;Presentacion M;6;ml;3528;475410
1000000003029;6;6;Nombre N;Marca N;Presentacion N;9;ml;3529;475565
1000000003030;7;7;Nombre O;Marca O;Presentacion O;9;gr;3530;475720
1000000003031;8;8;Nombre P;Marca P;Presentacion P;3;ml;3531;475875
1000000003032;9;9;Nombre Q;Marca Q;Presentacion Q;5;ml;3532;476030
1000000003033;1;1;Nombre R;Marca R;Presentacion R;7;gr;3533;476185
1000000003034;2;2;Nombre S;Marca S;Presentacion S;2;gr;3534;476340
1000000003035;3;3;Nombre T;Marca T;Presentacion T;5;gr;3535;476495
1000000003036;4;4;Nombre U;Marca U;Presentacion U;3;ml;3536;476650
1000000003037;5;5;Nombre V;Marca V;Presentacion V;1;gr;3537;476805
1000000003038;6;6;Nombre W;Marca W;Presentacion W;4;ml;3538;476960
1000000003039;7;7;Nombre X;Marca X;Presentacion X;5;ml;3539;477115
1000000003040;8;8;Nombre Y;Marca Y;Presentacion Y;10;gr;3540;477270
1000000003041;9;9;Nombre Z;Marca Z;Presentacion Z;10;ml;3541;477425
1000000003042;1;1;Nombre A;Marca A;Presentacion A;5;ml;3542;477580
1000000003043;2;2;Nombre B;Marca B;Presentacion B;2;gr;3543;477735
1000000003044;3;3;Nombre C;Marca C;Presentacion C;9;gr;3544;477890
1000000003045;4;4;Nombre D;Marca D;Presentacion D;10;gr;3545;478045
1000000003046;5;5;Nombre E;Marca E;Presentacion E;10;ml;3546;478200
1000000003047;6;6;Nombre F;Marca F;Presentacion F;10;gr;3547;478355
1000000003048;7;7;Nombre G;Marca G;Presentacion G;6;ml;3548;478510
1000000003049;8;8;Nombre H;Marca H;Presentacion H;8;ml;3549;478665
1000000003050;9;9;Nombre I;Marca I;Presentacion I;1;gr;3550;478820
1000000003051;1;1;Nombre J;Marca J;Presentacion J;1;ml;3551;478975
1000000003052;2;2;Nombre K;Marca K;Presentacion K;6;ml;3552;479130
1000000003053;3;3;Nombre L;Marca L;Presentacion L;6;gr;3553;479285
1000000003054;4;4;Nombre M;Marca M;Presentacion M;7;gr;3554;479440
1000000003055;5;5;Nombre N;Marca N;Presentacion N;5;gr;3555;479595
1000000003056;6;6;Nombre O;Marca O;Presentacion O;8;ml;3556;479750
1000000003057;7;7;Nombre P;Marca P;Presentacion P;7;gr;3557;479905
1000000003058;8;8;Nombre Q;Marca Q;Presentacion Q;5;ml;3558;480060
1000000003059;9;9;Nombre R;Marca R;Presentacion R;3;ml;3559;480215
1000000003060;1;1;Nombre S;Marca S;Presentacion S;3;gr;3560;480370
1000000003061;2;2;Nombre T;Marca T;Presentacion T;1;ml;3561;480525
1000000003062;3;3;Nombre U;Marca U;Presentacion U;4;ml;3562;480680
1000000003063;4;4;Nombre V;Marca V;Presentacion V;1;gr;3563;480835
1000000003064;5;5;Nombre W;Marca W;Presentacion W;4;gr;3564;480990
1000000003065;6;6;Nombre X;Marca X;Presentacion X;5;gr;3565;481145
1000000003066;7;7;Nombre Y;Marca Y;Presentacion Y;6;ml;3566;481300
1000000003067;8;8;Nombre Z;Marca Z;Presentacion Z;1;gr;3567;481455
1000000003068;9;9;Nombre A;Marca A;Presentacion A;1;ml;3568;481610
1000000003069;1;1;Nombre B;Marca B;Presentacion B;5;ml;3569;481765
1000000003070;2;2;Nombre C;Marca C;Presentacion C;9;gr;3570;481920
1000000003071;3;3;Nombre D;Marca D;Presentacion D;9;ml;3571;482075
1000000003072;4;4;Nombre E;Marca E;Presentacion E;9;ml;3572;482230
1000000003073;5;5;Nombre F;Marca F;Presentacion F;9;gr;3573;482385
1000000003074;6;6;Nombre G;Marca G;Presentacion G;1;gr;3574;482540
1000000003075;7;7;Nombre H;Marca H;Presentacion H;1;gr;3575;482695
1000000003076;8;8;Nombre I;Marca I;Presentacion I;4;ml;3576;482850
1000000003077;9;9;Nombre J;Marca J;Presentacion J;7;gr;3577;483005
1000000003078;1;1;Nombre K;Marca K;Presentacion K;1;ml;3578;483160
1000000003079;2;2;Nombre L;Marca L;Presentacion L;4;ml;3579;483315
1000000003080;3;3;Nombre M;Marca M;Presentacion M;9;gr;3580;483470
1000000003081;4;4;Nombre N;Marca N;Presentacion N;4;ml;3581;483625
1000000003082;5;5;Nombre O;Marca O;Presentacion O;6;ml;3582;483780
1000000003083;6;6;Nombre P;Marca P;Presentacion P;1;gr;3583;483935
1000000003084;7;7;Nombre Q;Marca Q;Presentacion Q;10;gr;3584;484090
1000000003085;8;8;Nombre R;Marca R;Presentacion R;7;gr;3585;484245
1000000003086;9;9;Nombre S;Marca S;Presentacion S;9;ml;3586;484400
1000000003087;1;1;Nombre T;Marca T;Presentacion T;1;gr;3587;484555
1000000003088;2;2;Nombre U;Marca U;Presentacion U;5;ml;3588;484710
1000000003089;3;3;Nombre V;Marca V;Presentacion V;8;ml;3589;484865
1000000003090;4;4;Nombre W;Marca W;Presentacion W;3;gr;3590;485020
1000000003091;5;5;Nombre X;Marca X;Presentacion X;4;ml;3591;485175
1000000003092;6;6;Nombre Y;Marca Y;Presentacion Y;5;ml;3592;485330
1000000003093;7;7;Nombre Z;Marca Z;Presentacion Z;1;gr;3593;485485
1000000003094;8;8;Nombre A;Marca A;Presentacion A;5;gr;3594;485640
1000000003095;9;9;Nombre B;Marca B;Presentacion B;1;gr;3595;485795
1000000003096;1;1;Nombre C;Marca C;Presentacion C;6;ml;3596;485950
1000000003097;2;2;Nombre D;Marca D;Presentacion D;6;gr;3597;486105
1000000003098;3;3;Nombre E;Marca E;Presentacion E;5;ml;3598;486260
1000000003099;4;4;Nombre F;Marca F;Presentacion F;6;ml;3599;486415
1000000003100;5;5;Nombre G;Marca G;Presentacion G;3;gr;3600;486570
1000000003101;6;6;Nombre H;Marca H;Presentacion H;7;ml;3601;486725
1000000003102;7;7;Nombre I;Marca I;Presentacion I;10;ml;3602;486880
1000000003103;8;8;Nombre J;Marca J;Presentacion J;6;gr;3603;487035
1000000003104;9;9;Nombre K;Marca K;Presentacion K;5;gr;3604;487190
1000000003105;1;1;Nombre L;Marca L;Presentacion L;9;gr;3605;487345
1000000003106;2;2;Nombre M;Marca M;Presentacion M;10;ml;3606;487500
1000000003107;3;3;Nombre N;Marca N;Presentacion N;8;gr;3607;487655
1000000003108;4;4;Nombre O;Marca O;Presentacion O;9;ml;3608;487810
1000000003109;5;5;Nombre P;Marca P;Presentacion P;8;ml;3609;487965
1000000003110;6;6;Nombre Q;Marca Q;Presentacion Q;4;gr;3610;488120
1000000003111;7;7;Nombre R;Marca R;Presentacion R;10;ml;3611;488275
1000000003112;8;8;Nombre S;Marca S;Presentacion S;1;ml;3612;488430
1000000003113;9;9;Nombre T;Marca T;Presentacion T;4;gr;3613;488585
1000000003114;1;1;Nombre U;Marca U;Presentacion U;8;gr;3614;488740
1000000003115;2;2;Nombre V;Marca V;Presentacion V;7;gr;3615;488895
1000000003116;3;3;Nombre W;Marca W;Presentacion W;6;ml;3616;489050
1000000003117;4;4;Nombre X;Marca X;Presentacion X;5;gr;3617;489205
1000000003118;5;5;Nombre Y;Marca Y;Presentacion Y;5;ml;3618;489360
1000000003119;6;6;Nombre Z;Marca Z;Presentacion Z;5;ml;3619;489515
1000000003120;7;7;Nombre A;Marca A;Presentacion A;5;gr;3620;489670
1000000003121;8;8;Nombre B;Marca B;Presentacion B;3;ml;3621;489825
1000000003122;9;9;Nombre C;Marca C;Presentacion C;3;ml;3622;489980
1000000003123;1;1;Nombre D;Marca D;Presentacion D;6;gr;3623;490135
1000000003124;2;2;Nombre E;Marca E;Presentacion E;9;gr;3624;490290
1000000003125;3;3;Nombre F;Marca F;Presentacion F;9;gr;3625;490445
1000000003126;4;4;Nombre G;Marca G;Presentacion G;4;ml;3626;490600
1000000003127;5;5;Nombre H;Marca H;Presentacion H;2;gr;3627;490755
1000000003128;6;6;Nombre I;Marca I;Presentacion I;7;ml;3628;490910
1000000003129;7;7;Nombre J;Marca J;Presentacion J;4;ml;3629;491065
1000000003130;8;8;Nombre K;Marca K;Presentacion K;9;gr;3630;491220
1000000003131;9;9;Nombre L;Marca L;Presentacion L;2;ml;3631;491375
1000000003132;1;1;Nombre M;Marca M;Presentacion M;5;ml;3632;491530
1000000003133;2;2;Nombre N;Marca N;Presentacion N;7;gr;3633;491685
1000000003134;3;3;Nombre O;Marca O;Presentacion O;8;gr;3634;491840
1000000003135;4;4;Nombre P;Marca P;Presentacion P;10;gr;3635;491995
1000000003136;5;5;Nombre Q;Marca Q;Presentacion Q;2;ml;3636;492150
1000000003137;6;6;Nombre R;Marca R;Presentacion R;8;gr;3637;492305
1000000003138;7;7;Nombre S;Marca S;Presentacion S;5;ml;3638;492460
1000000003139;8;8;Nombre T;Marca T;Presentacion T;10;ml;3639;492615
1000000003140;9;9;Nombre U;Marca U;Presentacion U;7;gr;3640;492770
1000000003141;1;1;Nombre V;Marca V;Presentacion V;2;ml;3641;492925
1000000003142;2;2;Nombre W;Marca W;Presentacion W;6;ml;3642;493080
1000000003143;3;3;Nombre X;Marca X;Presentacion X;6;gr;3643;493235
1000000003144;4;4;Nombre Y;Marca Y;Presentacion Y;7;gr;3644;493390
1000000003145;5;5;Nombre Z;Marca Z;Presentacion Z;3;gr;3645;493545
1000000003146;6;6;Nombre A;Marca A;Presentacion A;5;ml;3646;493700
1000000003147;7;7;Nombre B;Marca B;Presentacion B;4;gr;3647;493855
1000000003148;8;8;Nombre C;Marca C;Presentacion C;9;ml;3648;494010
1000000003149;9;9;Nombre D;Marca D;Presentacion D;1;ml;3649;494165
1000000003150;1;1;Nombre E;Marca E;Presentacion E;2;gr;3650;494320
1000000003151;2;2;Nombre F;Marca F;Presentacion F;3;ml;3651;494475
1000000003152;3;3;Nombre G;Marca G;Presentacion G;10;ml;3652;494630
1000000003153;4;4;Nombre H;Marca H;Presentacion H;10;gr;3653;494785
1000000003154;5;5;Nombre I;Marca I;Presentacion I;10;gr;3654;494940
1000000003155;6;6;Nombre J;Marca J;Presentacion J;3;gr;3655;495095
1000000003156;7;7;Nombre K;Marca K;Presentacion K;2;ml;3656;495250
1000000003157;8;8;Nombre L;Marca L;Presentacion L;4;gr;3657;495405
1000000003158;9;9;Nombre M;Marca M;Presentacion M;2;ml;3658;495560
1000000003159;1;1;Nombre N;Marca N;Presentacion N;2;ml;3659;495715
1000000003160;2;2;Nombre O;Marca O;Presentacion O;10;gr;3660;495870
1000000003161;3;3;Nombre P;Marca P;Presentacion P;2;ml;3661;496025
1000000003162;4;4;Nombre Q;Marca Q;Presentacion Q;8;ml;3662;496180
1000000003163;5;5;Nombre R;Marca R;Presentacion R;8;gr;3663;496335
1000000003164;6;6;Nombre S;Marca S;Presentacion S;7;gr;3664;496490
1000000003165;7;7;Nombre T;Marca T;Presentacion T;7;gr;3665;496645
1000000003166;8;8;Nombre U;Marca U;Presentacion U;1;ml;3666;496800
1000000003167;9;9;Nombre V;Marca V;Presentacion V;8;gr;3667;496955
1000000003168;1;1;Nombre W;Marca W;Presentacion W;9;ml;3668;497110
1000000003169;2;2;Nombre X;Marca X;Presentacion X;7;ml;3669;497265
1000000003170;3;3;Nombre Y;Marca Y;Presentacion Y;1;gr;3670;497420
1000000003171;4;4;Nombre Z;Marca Z;Presentacion Z;10;ml;3671;497575
1000000003172;5;5;Nombre A;Marca A;Presentacion A;8;ml;3672;497730
1000000003173;6;6;Nombre B;Marca B;Presentacion B;5;gr;3673;497885
1000000003174;7;7;Nombre C;Marca C;Presentacion C;10;gr;3674;498040
1000000003175;8;8;Nombre D;Marca D;Presentacion D;9;gr;3675;498195
1000000003176;9;9;Nombre E;Marca E;Presentacion E;9;ml;3676;498350
1000000003177;1;1;Nombre F;Marca F;Presentacion F;8;gr;3677;498505
1000000003178;2;2;Nombre G;Marca G;Presentacion G;2;ml;3678;498660
1000000003179;3;3;Nombre H;Marca H;Presentacion H;1;ml;3679;498815
1000000003180;4;4;Nombre I;Marca I;Presentacion I;9;gr;3680;498970
1000000003181;5;5;Nombre J;Marca J;Presentacion J;8;ml;3681;499125
1000000003182;6;6;Nombre K;Marca K;Presentacion K;6;ml;3682;499280
1000000003183;7;7;Nombre L;Marca L;Presentacion L;10;gr;3683;499435
1000000003184;8;8;Nombre M;Marca M;Presentacion M;8;gr;3684;499590
1000000003185;9;9;Nombre N;Marca N;Presentacion N;8;gr;3685;499745
1000000003186;1;1;Nombre O;Marca O;Presentacion O;2;ml;3686;499900
1000000003187;2;2;Nombre P;Marca P;Presentacion P;4;gr;3687;500055
1000000003188;3;3;Nombre Q;Marca Q;Presentacion Q;6;ml;3688;500210
1000000003189;4;4;Nombre R;Marca R;Presentacion R;1;ml;3689;500365
1000000003190;5;5;Nombre S;Marca S;Presentacion S;6;gr;3690;500520
1000000003191;6;6;Nombre T;Marca T;Presentacion T;4;ml;3691;500675
1000000003192;7;7;Nombre U;Marca U;Presentacion U;9;ml;3692;500830
1000000003193;8;8;Nombre V;Marca V;Presentacion V;10;gr;3693;500985
1000000003194;9;9;Nombre W;Marca W;Presentacion W;1;gr;3694;501140
1000000003195;1;1;Nombre X;Marca X;Presentacion X;2;gr;3695;501295
1000000003196;2;2;Nombre Y;Marca Y;Presentacion Y;2;ml;3696;501450
1000000003197;3;3;Nombre Z;Marca Z;Presentacion Z;2;gr;3697;501605
1000000003198;4;4;Nombre A;Marca A;Presentacion A;4;ml;3698;501760
1000000003199;5;5;Nombre B;Marca B;Presentacion B;1;ml;3699;501915
1000000003200;6;6;Nombre C;Marca C;Presentacion C;4;gr;3700;502070
1000000003201;7;7;Nombre D;Marca D;Presentacion D;9;ml;3701;502225
1000000003202;8;8;Nombre E;Marca E;Presentacion E;1;ml;3702;502380
1000000003203;9;9;Nombre F;Marca F;Presentacion F;9;gr;3703;502535
1000000003204;1;1;Nombre G;Marca G;Presentacion G;10;gr;3704;502690
1000000003205;2;2;Nombre H;Marca H;Presentacion H;1;gr;3705;502845
1000000003206;3;3;Nombre I;Marca I;Presentacion I;4;ml;3706;503000
1000000003207;4;4;Nombre J;Marca J;Presentacion J;10;gr;3707;503155
