CODIGOBARRAS;IDSUCURSAL;PRECIOUNITARIO;PRECIOUNIDADMEDIDA;NUMERORECOMPRA;NIVELREORDEN;
1000000001266;117;67660;0.334;12;103;
1000000001267;118;67670;0.334;13;104;
1000000001268;119;67680;0.334;14;105;
1000000001269;120;67690;0.334;15;106;
1000000001270;121;67700;0.334;16;50;
1000000001271;122;67710;0.333;17;51;
1000000001272;123;67720;0.333;18;52;
1000000001273;124;67730;0.333;19;53;
1000000001274;125;67740;0.333;20;54;
1000000001275;126;67750;0.333;21;55;
1000000001276;127;67760;0.332;22;56;
1000000001277;128;67770;0.332;23;57;
1000000001278;129;67780;0.332;24;58;
1000000001279;130;67790;0.332;25;59;
1000000001280;131;67800;0.332;26;60;
1000000001281;132;67810;0.331;27;61;
1000000001282;133;67820;0.331;28;62;
1000000001283;134;67830;0.331;29;63;
1000000001284;135;67840;0.331;30;64;
1000000001285;136;67850;0.331;31;65;
1000000001286;137;67860;0.330;32;66;
1000000001287;138;67870;0.330;33;67;
1000000001288;139;67880;0.330;34;68;
1000000001289;140;67890;0.330;35;69;
1000000001290;141;67900;0.330;36;70;
1000000001291;142;67910;0.329;10;71;
1000000001292;143;67920;0.329;11;72;
1000000001293;144;67930;0.329;12;73;
1000000001294;145;67940;0.329;13;74;
1000000001295;146;67950;0.329;14;75;
1000000001296;147;67960;0.328;15;76;
1000000001297;148;67970;0.328;16;77;
1000000001298;149;67980;0.328;17;78;
1000000001299;150;67990;0.328;18;79;
1000000001300;1;68000;0.328;19;80;
1000000001301;2;68010;0.327;20;81;
1000000001302;3;68020;0.327;21;82;
1000000001303;4;68030;0.327;22;83;
1000000001304;5;68040;0.327;23;84;
1000000001305;6;68050;0.327;24;85;
1000000001306;7;68060;0.326;25;86;
1000000001307;8;68070;0.326;26;87;
1000000001308;9;68080;0.326;27;88;
1000000001309;10;68090;0.326;28;89;
1000000001310;11;68100;0.326;29;90;
1000000001311;12;68110;0.325;30;91;
1000000001312;13;68120;0.325;31;92;
1000000001313;14;68130;0.325;32;93;
1000000001314;15;68140;0.325;33;94;
1000000001315;16;68150;0.325;34;95;
1000000001316;17;68160;0.324;35;96;
1000000001317;18;68170;0.324;36;97;
1000000001318;19;68180;0.324;10;98;
1000000001319;20;68190;0.324;11;99;
1000000001320;21;68200;0.324;12;100;
1000000001321;22;68210;0.324;13;101;
1000000001322;23;68220;0.323;14;102;
1000000001323;24;68230;0.323;15;103;
1000000001324;25;68240;0.323;16;104;
1000000001325;26;68250;0.323;17;105;
1000000001326;27;68260;0.323;18;106;
1000000001327;28;68270;0.322;19;50;
1000000001328;29;68280;0.322;20;51;
1000000001329;30;68290;0.322;21;52;
1000000001330;31;68300;0.322;22;53;
1000000001331;32;68310;0.322;23;54;
1000000001332;33;68320;0.321;24;55;
1000000001333;34;68330;0.321;25;56;
1000000001334;35;68340;0.321;26;57;
1000000001335;36;68350;0.321;27;58;
1000000001336;37;68360;0.321;28;59;
1000000001337;38;68370;0.321;29;60;
1000000001338;39;68380;0.320;30;61;
1000000001339;40;68390;0.320;31;62;
1000000001340;41;68400;0.320;32;63;
1000000001341;42;68410;0.320;33;64;
1000000001342;43;68420;0.320;34;65;
1000000001343;44;68430;0.319;35;66;
1000000001344;45;68440;0.319;36;67;
1000000001345;46;68450;0.319;10;68;
1000000001346;47;68460;0.319;11;69;
1000000001347;48;68470;0.319;12;70;
1000000001348;49;68480;0.318;13;71;
1000000001349;50;68490;0.318;14;72;
1000000001350;51;68500;0.318;15;73;
1000000001351;52;68510;0.318;16;74;
1000000001352;53;68520;0.318;17;75;
1000000001353;54;68530;0.318;18;76;
1000000001354;55;68540;0.317;19;77;
1000000001355;56;68550;0.317;20;78;
1000000001356;57;68560;0.317;21;79;
1000000001357;58;68570;0.317;22;80;
1000000001358;59;68580;0.317;23;81;
1000000001359;60;68590;0.316;24;82;
1000000001360;61;68600;0.316;25;83;
1000000001361;62;68610;0.316;26;84;
1000000001362;63;68620;0.316;27;85;
1000000001363;64;68630;0.316;28;86;
1000000001364;65;68640;0.316;29;87;
1000000001365;66;68650;0.315;30;88;
1000000001366;67;68660;0.315;31;89;
1000000001367;68;68670;0.315;32;90;
1000000001368;69;68680;0.315;33;91;
1000000001369;70;68690;0.315;34;92;
1000000001370;71;68700;0.315;35;93;
1000000001371;72;68710;0.314;36;94;
1000000001372;73;68720;0.314;10;95;
1000000001373;74;68730;0.314;11;96;
1000000001374;75;68740;0.314;12;97;
1000000001375;76;68750;0.314;13;98;
1000000001376;77;68760;0.313;14;99;
1000000001377;78;68770;0.313;15;100;
1000000001378;79;68780;0.313;16;101;
1000000001379;80;68790;0.313;17;102;
1000000001380;81;68800;0.313;18;103;
1000000001381;82;68810;0.313;19;104;
1000000001382;83;68820;0.312;20;105;
1000000001383;84;68830;0.312;21;106;
1000000001384;85;68840;0.312;22;50;
1000000001385;86;68850;0.312;23;51;
1000000001386;87;68860;0.312;24;52;
1000000001387;88;68870;0.312;25;53;
1000000001388;89;68880;0.311;26;54;
1000000001389;90;68890;0.311;27;55;
1000000001390;91;68900;0.311;28;56;
1000000001391;92;68910;0.311;29;57;
1000000001392;93;68920;0.311;30;58;
1000000001393;94;68930;0.311;31;59;
1000000001394;95;68940;0.310;32;60;
1000000001395;96;68950;0.310;33;61;
1000000001396;97;68960;0.310;34;62;
1000000001397;98;68970;0.310;35;63;
1000000001398;99;68980;0.310;36;64;
1000000001399;100;68990;0.309;10;65;
1000000001400;101;69000;0.309;11;66;
1000000001401;102;69010;0.309;12;67;
1000000001402;103;69020;0.309;13;68;
1000000001403;104;69030;0.309;14;69;
1000000001404;105;69040;0.309;15;70;
1000000001405;106;69050;0.308;16;71;
1000000001406;107;69060;0.308;17;72;
1000000001407;108;69070;0.308;18;73;
1000000001408;109;69080;0.308;19;74;
1000000001409;110;69090;0.308;20;75;
1000000001410;111;69100;0.308;21;76;
1000000001411;112;69110;0.307;22;77;
1000000001412;113;69120;0.307;23;78;
1000000001413;114;69130;0.307;24;79;
1000000001414;115;69140;0.307;25;80;
1000000001415;116;69150;0.307;26;81;
1000000001416;117;69160;0.307;27;82;
1000000001417;118;69170;0.306;28;83;
1000000001418;119;69180;0.306;29;84;
1000000001419;120;69190;0.306;30;85;
1000000001420;121;69200;0.306;31;86;
1000000001421;122;69210;0.306;32;87;
1000000001422;123;69220;0.306;33;88;
1000000001423;124;69230;0.305;34;89;
1000000001424;125;69240;0.305;35;90;
1000000001425;126;69250;0.305;36;91;
1000000001426;127;69260;0.305;10;92;
1000000001427;128;69270;0.305;11;93;
1000000001428;129;69280;0.305;12;94;
1000000001429;130;69290;0.304;13;95;
1000000001430;131;69300;0.304;14;96;
1000000001431;132;69310;0.304;15;97;
1000000001432;133;69320;0.304;16;98;
1000000001433;134;69330;0.304;17;99;
1000000001434;135;69340;0.304;18;100;
1000000001435;136;69350;0.304;19;101;
1000000001436;137;69360;0.303;20;102;
1000000001437;138;69370;0.303;21;103;
1000000001438;139;69380;0.303;22;104;
1000000001439;140;69390;0.303;23;105;
1000000001440;141;69400;0.303;24;106;
1000000001441;142;69410;0.303;25;50;
1000000001442;143;69420;0.302;26;51;
1000000001443;144;69430;0.302;27;52;
1000000001444;145;69440;0.302;28;53;
1000000001445;146;69450;0.302;29;54;
1000000001446;147;69460;0.302;30;55;
1000000001447;148;69470;0.302;31;56;
1000000001448;149;69480;0.301;32;57;
1000000001449;150;69490;0.301;33;58;
1000000001450;1;69500;0.301;34;59;
1000000001451;2;69510;0.301;35;60;
1000000001452;3;69520;0.301;36;61;
1000000001453;4;69530;0.301;10;62;
1000000001454;5;69540;0.300;11;63;
1000000001455;6;69550;0.300;12;64;
1000000001456;7;69560;0.300;13;65;
1000000001457;8;69570;0.300;14;66;
1000000001458;9;69580;0.300;15;67;
1000000001459;10;69590;0.300;16;68;
1000000001460;11;69600;0.300;17;69;
1000000001461;12;69610;0.299;18;70;
1000000001462;13;69620;0.299;19;71;
1000000001463;14;69630;0.299;20;72;
1000000001464;15;69640;0.299;21;73;
1000000001465;16;69650;0.299;22;74;
1000000001466;17;69660;0.299;23;75;
1000000001467;18;69670;0.298;24;76;
1000000001468;19;69680;0.298;25;77;
1000000001469;20;69690;0.298;26;78;
1000000001470;21;69700;0.298;27;79;
1000000001471;22;69710;0.298;28;80;
1000000001472;23;69720;0.298;29;81;
1000000001473;24;69730;0.298;30;82;
1000000001474;25;69740;0.297;31;83;
1000000001475;26;69750;0.297;32;84;
1000000001476;27;69760;0.297;33;85;
1000000001477;28;69770;0.297;34;86;
1000000001478;29;69780;0.297;35;87;
1000000001479;30;69790;0.297;36;88;
1000000001480;31;69800;0.296;10;89;
1000000001481;32;69810;0.296;11;90;
1000000001482;33;69820;0.296;12;91;
1000000001483;34;69830;0.296;13;92;
1000000001484;35;69840;0.296;14;93;
1000000001485;36;69850;0.296;15;94;
1000000001486;37;69860;0.296;16;95;
1000000001487;38;69870;0.295;17;96;
1000000001488;39;69880;0.295;18;97;
1000000001489;40;69890;0.295;19;98;
1000000001490;41;69900;0.295;20;99;
1000000001491;42;69910;0.295;21;100;
1000000001492;43;69920;0.295;22;101;
1000000001493;44;69930;0.294;23;102;
1000000001494;45;69940;0.294;24;103;
1000000001495;46;69950;0.294;25;104;
1000000001496;47;69960;0.294;26;105;
1000000001497;48;69970;0.294;27;106;
1000000001498;49;69980;0.294;28;50;
1000000001499;50;69990;0.294;29;51;
1000000001500;51;70000;0.293;30;52;
1000000001501;52;70010;0.293;31;53;
1000000001502;53;70020;0.293;32;54;
1000000001503;54;70030;0.293;33;55;
1000000001504;55;70040;0.293;34;56;
1000000001505;56;70050;0.293;35;57;
1000000001506;57;70060;0.293;36;58;
1000000001507;58;70070;0.292;10;59;
1000000001508;59;70080;0.292;11;60;
1000000001509;60;70090;0.292;12;61;
1000000001510;61;70100;0.292;13;62;
1000000001511;62;70110;0.292;14;63;
1000000001512;63;70120;0.292;15;64;
1000000001513;64;70130;0.291;16;65;
1000000001514;65;70140;0.291;17;66;
1000000001515;66;70150;0.291;18;67;
1000000001516;67;70160;0.291;19;68;
1000000001517;68;70170;0.291;20;69;
1000000001518;69;70180;0.291;21;70;
1000000001519;70;70190;0.291;22;71;
1000000001520;71;70200;0.290;23;72;
1000000001521;72;70210;0.290;24;73;
1000000001522;73;70220;0.290;25;74;
1000000001523;74;70230;0.290;26;75;
1000000001524;75;70240;0.290;27;76;
1000000001525;76;70250;0.290;28;77;
1000000001526;77;70260;0.290;29;78;
1000000001527;78;70270;0.289;30;79;
1000000001528;79;70280;0.289;31;80;
1000000001529;80;70290;0.289;32;81;
1000000001530;81;70300;0.289;33;82;
1000000001531;82;70310;0.289;34;83;
1000000001532;83;70320;0.289;35;84;
1000000001533;84;70330;0.289;36;85;
1000000001534;85;70340;0.288;10;86;
1000000001535;86;70350;0.288;11;87;
1000000001536;87;70360;0.288;12;88;
1000000001537;88;70370;0.288;13;89;
1000000001538;89;70380;0.288;14;90;
1000000001539;90;70390;0.288;15;91;
1000000001540;91;70400;0.288;16;92;
1000000001541;92;70410;0.287;17;93;
1000000001542;93;70420;0.287;18;94;
1000000001543;94;70430;0.287;19;95;
1000000001544;95;70440;0.287;20;96;
1000000001545;96;70450;0.287;21;97;
1000000001546;97;70460;0.287;22;98;
1000000001547;98;70470;0.287;23;99;
1000000001548;99;70480;0.286;24;100;
1000000001549;100;70490;0.286;25;101;
1000000001550;101;70500;0.286;26;102;
1000000001551;102;70510;0.286;27;103;
1000000001552;103;70520;0.286;28;104;
1000000001553;104;70530;0.286;29;105;
1000000001554;105;70540;0.286;30;106;
1000000001555;106;70550;0.286;31;50;
1000000001556;107;70560;0.285;32;51;
1000000001557;108;70570;0.285;33;52;
1000000001558;109;70580;0.285;34;53;
1000000001559;110;70590;0.285;35;54;
1000000001560;111;70600;0.285;36;55;
1000000001561;112;70610;0.285;10;56;
1000000001562;113;70620;0.285;11;57;
1000000001563;114;70630;0.284;12;58;
1000000001564;115;70640;0.284;13;59;
1000000001565;116;70650;0.284;14;60;
1000000001566;117;70660;0.284;15;61;
1000000001567;118;70670;0.284;16;62;
1000000001568;119;70680;0.284;17;63;
1000000001569;120;70690;0.284;18;64;
1000000001570;121;70700;0.283;19;65;
1000000001571;122;70710;0.283;20;66;
1000000001572;123;70720;0.283;21;67;
1000000001573;124;70730;0.283;22;68;
1000000001574;125;70740;0.283;23;69;
1000000001575;126;70750;0.283;24;70;
1000000001576;127;70760;0.283;25;71;
1000000001577;128;70770;0.283;26;72;
1000000001578;129;70780;0.282;27;73;
1000000001579;130;70790;0.282;28;74;
1000000001580;131;70800;0.282;29;75;
1000000001581;132;70810;0.282;30;76;
1000000001582;133;70820;0.282;31;77;
1000000001583;134;70830;0.282;32;78;
1000000001584;135;70840;0.282;33;79;
1000000001585;136;70850;0.281;34;80;
1000000001586;137;70860;0.281;35;81;
1000000001587;138;70870;0.281;36;82;
1000000001588;139;70880;0.281;10;83;
1000000001589;140;70890;0.281;11;84;
1000000001590;141;70900;0.281;12;85;
1000000001591;142;70910;0.281;13;86;
1000000001592;143;70920;0.281;14;87;
1000000001593;144;70930;0.280;15;88;
1000000001594;145;70940;0.280;16;89;
1000000001595;146;70950;0.280;17;90;
1000000001596;147;70960;0.280;18;91;
1000000001597;148;70970;0.280;19;92;
1000000001598;149;70980;0.280;20;93;
1000000001599;150;70990;0.280;21;94;
1000000001600;1;71000;0.279;22;95;
1000000001601;2;71010;0.279;23;96;
1000000001602;3;71020;0.279;24;97;
1000000001603;4;71030;0.279;25;98;
1000000001604;5;71040;0.279;26;99;
1000000001605;6;71050;0.279;27;100;
1000000001606;7;71060;0.279;28;101;
1000000001607;8;71070;0.279;29;102;
1000000001608;9;71080;0.278;30;103;
1000000001609;10;71090;0.278;31;104;
1000000001610;11;71100;0.278;32;105;
1000000001611;12;71110;0.278;33;106;
1000000001612;13;71120;0.278;34;50;
1000000001613;14;71130;0.278;35;51;
1000000001614;15;71140;0.278;36;52;
1000000001615;16;71150;0.278;10;53;
1000000001616;17;71160;0.277;11;54;
1000000001617;18;71170;0.277;12;55;
1000000001618;19;71180;0.277;13;56;
1000000001619;20;71190;0.277;14;57;
1000000001620;21;71200;0.277;15;58;
1000000001621;22;71210;0.277;16;59;
1000000001622;23;71220;0.277;17;60;
1000000001623;24;71230;0.276;18;61;
1000000001624;25;71240;0.276;19;62;
1000000001625;26;71250;0.276;20;63;
1000000001626;27;71260;0.276;21;64;
1000000001627;28;71270;0.276;22;65;
1000000001628;29;71280;0.276;23;66;
1000000001629;30;71290;0.276;24;67;
1000000001630;31;71300;0.276;25;68;
1000000001631;32;71310;0.275;26;69;
1000000001632;33;71320;0.275;27;70;
1000000001633;34;71330;0.275;28;71;
1000000001634;35;71340;0.275;29;72;
1000000001635;36;71350;0.275;30;73;
1000000001636;37;71360;0.275;31;74;
1000000001637;38;71370;0.275;32;75;
1000000001638;39;71380;0.275;33;76;
1000000001639;40;71390;0.274;34;77;
1000000001640;41;71400;0.274;35;78;
1000000001641;42;71410;0.274;36;79;
1000000001642;43;71420;0.274;10;80;
1000000001643;44;71430;0.274;11;81;
1000000001644;45;71440;0.274;12;82;
1000000001645;46;71450;0.274;13;83;
1000000001646;47;71460;0.274;14;84;
1000000001647;48;71470;0.273;15;85;
1000000001648;49;71480;0.273;16;86;
1000000001649;50;71490;0.273;17;87;
1000000001650;51;71500;0.273;18;88;
1000000001651;52;71510;0.273;19;89;
1000000001652;53;71520;0.273;20;90;
1000000001653;54;71530;0.273;21;91;
1000000001654;55;71540;0.273;22;92;
1000000001655;56;71550;0.272;23;93;
1000000001656;57;71560;0.272;24;94;
1000000001657;58;71570;0.272;25;95;
1000000001658;59;71580;0.272;26;96;
1000000001659;60;71590;0.272;27;97;
1000000001660;61;71600;0.272;28;98;
1000000001661;62;71610;0.272;29;99;
1000000001662;63;71620;0.272;30;100;
1000000001663;64;71630;0.271;31;101;
1000000001664;65;71640;0.271;32;102;
1000000001665;66;71650;0.271;33;103;
1000000001666;67;71660;0.271;34;104;
1000000001667;68;71670;0.271;35;105;
1000000001668;69;71680;0.271;36;106;
1000000001669;70;71690;0.271;10;50;
1000000001670;71;71700;0.271;11;51;
1000000001671;72;71710;0.271;12;52;
1000000001672;73;71720;0.270;13;53;
1000000001673;74;71730;0.270;14;54;
1000000001674;75;71740;0.270;15;55;
1000000001675;76;71750;0.270;16;56;
1000000001676;77;71760;0.270;17;57;
1000000001677;78;71770;0.270;18;58;
1000000001678;79;71780;0.270;19;59;
1000000001679;80;71790;0.270;20;60;
1000000001680;81;71800;0.269;21;61;
1000000001681;82;71810;0.269;22;62;
1000000001682;83;71820;0.269;23;63;
1000000001683;84;71830;0.269;24;64;
1000000001684;85;71840;0.269;25;65;
1000000001685;86;71850;0.269;26;66;
1000000001686;87;71860;0.269;27;67;
1000000001687;88;71870;0.269;28;68;
1000000001688;89;71880;0.268;29;69;
1000000001689;90;71890;0.268;30;70;
1000000001690;91;71900;0.268;31;71;
1000000001691;92;71910;0.268;32;72;
1000000001692;93;71920;0.268;33;73;
1000000001693;94;71930;0.268;34;74;
1000000001694;95;71940;0.268;35;75;
1000000001695;96;71950;0.268;36;76;
1000000001696;97;71960;0.268;10;77;
1000000001697;98;71970;0.267;11;78;
1000000001698;99;71980;0.267;12;79;
1000000001699;100;71990;0.267;13;80;
1000000001700;101;72000;0.267;14;81;
1000000001701;102;72010;0.267;15;82;
1000000001702;103;72020;0.267;16;83;
1000000001703;104;72030;0.267;17;84;
1000000001704;105;72040;0.267;18;85;
1000000001705;106;72050;0.267;19;86;
1000000001706;107;72060;0.266;20;87;
1000000001707;108;72070;0.266;21;88;
1000000001708;109;72080;0.266;22;89;
1000000001709;110;72090;0.266;23;90;
1000000001710;111;72100;0.266;24;91;
1000000001711;112;72110;0.266;25;92;
1000000001712;113;72120;0.266;26;93;
1000000001713;114;72130;0.266;27;94;
1000000001714;115;72140;0.265;28;95;
1000000001715;116;72150;0.265;29;96;
1000000001716;117;72160;0.265;30;97;
1000000001717;118;72170;0.265;31;98;
1000000001718;119;72180;0.265;32;99;
1000000001719;120;72190;0.265;33;100;
1000000001720;121;72200;0.265;34;101;
1000000001721;122;72210;0.265;35;102;
1000000001722;123;72220;0.265;36;103;
1000000001723;124;72230;0.264;10;104;
1000000001724;125;72240;0.264;11;105;
1000000001725;126;72250;0.264;12;106;
1000000001726;127;72260;0.264;13;50;
1000000001727;128;72270;0.264;14;51;
1000000001728;129;72280;0.264;15;52;
1000000001729;130;72290;0.264;16;53;
1000000001730;131;72300;0.264;17;54;
1000000001731;132;72310;0.264;18;55;
1000000001732;133;72320;0.263;19;56;
1000000001733;134;72330;0.263;20;57;
1000000001734;135;72340;0.263;21;58;
1000000001735;136;72350;0.263;22;59;
1000000001736;137;72360;0.263;23;60;
1000000001737;138;72370;0.263;24;61;
1000000001738;139;72380;0.263;25;62;
1000000001739;140;72390;0.263;26;63;
1000000001740;141;72400;0.263;27;64;
1000000001741;142;72410;0.262;28;65;
1000000001742;143;72420;0.262;29;66;
1000000001743;144;72430;0.262;30;67;
1000000001744;145;72440;0.262;31;68;
1000000001745;146;72450;0.262;32;69;
1000000001746;147;72460;0.262;33;70;
1000000001747;148;72470;0.262;34;71;
1000000001748;149;72480;0.262;35;72;
1000000001749;150;72490;0.262;36;73;
1000000001750;1;72500;0.261;10;74;
1000000001751;2;72510;0.261;11;75;
1000000001752;3;72520;0.261;12;76;
1000000001753;4;72530;0.261;13;77;
1000000001754;5;72540;0.261;14;78;
1000000001755;6;72550;0.261;15;79;
1000000001756;7;72560;0.261;16;80;
1000000001757;8;72570;0.261;17;81;
1000000001758;9;72580;0.261;18;82;
1000000001759;10;72590;0.260;19;83;
1000000001760;11;72600;0.260;20;84;
1000000001761;12;72610;0.260;21;85;
1000000001762;13;72620;0.260;22;86;
1000000001763;14;72630;0.260;23;87;
1000000001764;15;72640;0.260;24;88;
1000000001765;16;72650;0.260;25;89;
1000000001766;17;72660;0.260;26;90;
1000000001767;18;72670;0.260;27;91;
1000000001768;19;72680;0.259;28;92;
1000000001769;20;72690;0.259;29;93;
1000000001770;21;72700;0.259;30;94;
1000000001771;22;72710;0.259;31;95;
1000000001772;23;72720;0.259;32;96;
1000000001773;24;72730;0.259;33;97;
1000000001774;25;72740;0.259;34;98;
1000000001775;26;72750;0.259;35;99;
1000000001776;27;72760;0.259;36;100;
1000000001777;28;72770;0.259;10;101;
1000000001778;29;72780;0.258;11;102;
1000000001779;30;72790;0.258;12;103;
1000000001780;31;72800;0.258;13;104;
1000000001781;32;72810;0.258;14;105;
1000000001782;33;72820;0.258;15;106;
1000000001783;34;72830;0.258;16;50;
1000000001784;35;72840;0.258;17;51;
1000000001785;36;72850;0.258;18;52;
1000000001786;37;72860;0.258;19;53;
1000000001787;38;72870;0.257;20;54;
1000000001788;39;72880;0.257;21;55;
1000000001789;40;72890;0.257;22;56;
1000000001790;41;72900;0.257;23;57;
1000000001791;42;72910;0.257;24;58;
1000000001792;43;72920;0.257;25;59;
1000000001793;44;72930;0.257;26;60;
1000000001794;45;72940;0.257;27;61;
1000000001795;46;72950;0.257;28;62;
1000000001796;47;72960;0.256;29;63;
1000000001797;48;72970;0.256;30;64;
1000000001798;49;72980;0.256;31;65;
1000000001799;50;72990;0.256;32;66;
1000000001800;51;73000;0.256;33;67;
1000000001801;52;73010;0.256;34;68;
1000000001802;53;73020;0.256;35;69;
1000000001803;54;73030;0.256;36;70;
1000000001804;55;73040;0.256;10;71;
1000000001805;56;73050;0.256;11;72;
1000000001806;57;73060;0.255;12;73;
